month,n_questions,avg_body_len,avg_score,accept_rate,answered_rate,unique_askers
"2020-12-01 00:00:00","83","1953.9638554216867","0.4578313253012048","0.361445","0.698795","64"
"2021-01-01 00:00:00","92","1967.9239130434783","0.5543478260869565","0.304347","0.576086","74"
"2021-02-01 00:00:00","65","2311.6769230769232","0.6615384615384615","0.353846","0.661538","55"
"2021-03-01 00:00:00","78","2234.551282051282","0.9487179487179487","0.294871","0.589743","58"
"2021-04-01 00:00:00","58","2351.948275862069","0.6551724137931034","0.310344","0.551724","49"
"2021-05-01 00:00:00","83","2341.4337349397592","1.072289156626506","0.349397","0.590361","58"
"2021-06-01 00:00:00","76","2633.1052631578946","1.0921052631578947","0.302631","0.565789","54"
"2021-07-01 00:00:00","90","2110.5","0.9111111111111111","0.333333","0.555555","66"
"2021-08-01 00:00:00","60","2272.1","1.5333333333333334","0.25","0.516666","53"
"2021-09-01 00:00:00","68","2398.3823529411766","1.25","0.279411","0.558823","51"
"2021-10-01 00:00:00","64","2392.34375","0.875","0.328125","0.671875","57"
"2021-11-01 00:00:00","72","2590.125","0.9722222222222222","0.25","0.555555","55"
"2021-12-01 00:00:00","46","2223.5652173913045","1.2173913043478262","0.413043","0.673913","39"
"2022-01-01 00:00:00","66","2153.909090909091","1.106060606060606","0.272727","0.590909","54"
"2022-02-01 00:00:00","50","2282.82","0.86","0.32","0.64","40"
"2022-03-01 00:00:00","47","2853.595744680851","0.574468085106383","0.297872","0.510638","41"
"2022-04-01 00:00:00","52","2356.153846153846","1","0.423076","0.557692","43"
"2022-05-01 00:00:00","55","2089.581818181818","1.3454545454545455","0.381818","0.672727","47"
"2022-06-01 00:00:00","56","2631.0714285714284","1.375","0.303571","0.642857","46"
"2022-07-01 00:00:00","47","2375.553191489362","0.7872340425531915","0.404255","0.638297","40"
"2022-08-01 00:00:00","54","2403.3333333333335","0.8703703703703703","0.425925","0.666666","39"
"2022-09-01 00:00:00","50","2277.6","0.66","0.28","0.58","40"
"2022-10-01 00:00:00","40","1817.275","0.625","0.25","0.575","36"
"2022-11-01 00:00:00","48","2229.4583333333335","0.6041666666666666","0.354166","0.625","41"
"2022-12-01 00:00:00","23","1906.608695652174","0.5652173913043478","0.217391","0.521739","21"
"2023-01-01 00:00:00","45","2918.7555555555555","0.6444444444444445","0.355555","0.577777","41"
"2023-02-01 00:00:00","56","1886.6964285714287","0.7321428571428571","0.339285","0.642857","49"
"2023-03-01 00:00:00","47","2692.9148936170213","0.5957446808510638","0.404255","0.723404","42"
"2023-04-01 00:00:00","44","3056.0227272727275","0.3181818181818182","0.25","0.522727","37"
"2023-05-01 00:00:00","32","3118.25","0.28125","0.15625","0.40625","30"
"2023-06-01 00:00:00","36","2337.8611111111113","0.25","0.305555","0.555555","31"
"2023-07-01 00:00:00","39","1815.6410256410256","0.358974358974359","0.25641","0.538461","37"
"2023-08-01 00:00:00","36","1671.9722222222222","0.4166666666666667","0.222222","0.444444","33"
"2023-09-01 00:00:00","36","3469.3055555555557","0.4444444444444444","0.166666","0.583333","34"
"2023-10-01 00:00:00","21","2590.4285714285716","0.3333333333333333","0.428571","0.761904","19"
"2023-11-01 00:00:00","21","2717.9523809523807","0.14285714285714285","0.238095","0.47619","20"
"2023-12-01 00:00:00","28","3588.8214285714284","0.35714285714285715","0.214285","0.785714","26"
"2024-01-01 00:00:00","16","2818.625","0.1875","0.1875","0.5","13"
"2024-02-01 00:00:00","36","3688.1944444444443","0.2777777777777778","0.194444","0.416666","30"
"2024-03-01 00:00:00","28","2651.25","0.42857142857142855","0.321428","0.678571","27"
"2024-04-01 00:00:00","23","4221.130434782609","0.6956521739130435","0.521739","0.73913","17"
"2024-05-01 00:00:00","21","2698.9523809523807","0.6190476190476191","0.333333","0.666666","18"
"2024-06-01 00:00:00","27","2389.074074074074","0.4074074074074074","0.37037","0.555555","19"
"2024-07-01 00:00:00","22","3047.6363636363635","0.5454545454545454","0.363636","0.681818","20"
"2024-08-01 00:00:00","15","2688.866666666667","0","0.2","0.6","13"
"2024-09-01 00:00:00","15","1810","0.8666666666666667","0.4","0.666666","15"
"2024-10-01 00:00:00","16","2316.5","0.3125","0.3125","0.625","15"
"2024-11-01 00:00:00","19","2486.842105263158","1.4210526315789473","0.315789","0.526315","18"
"2024-12-01 00:00:00","6","3519.8333333333335","0.5","0.333333","0.666666","6"
